transaction_id,user_id,amount,timestamp,device_id,ip_address,ip_country,ip_city,ip_region,ip_latitude,ip_longitude,is_fraud
txn_6897,user_434,118.38,2026-04-05 19:17:08.707443 UTC,device_1825,99.58.11.59,AU,Sydney,Region_AU_1,-10.733,-101.2522,0
txn_330,user_437,96.78,2026-04-19 02:53:05.979179 UTC,device_2652,26.208.196.119,AU,Sydney,Region_AU_1,-81.7965,-175.6152,0
txn_2896,user_437,14.25,2026-04-29 05:16:07.203580 UTC,device_243,116.115.81.214,AU,Sydney,Region_AU_1,52.1968,50.4664,0
txn_5105,user_437,15.04,2026-04-26 18:05:08.126428 UTC,device_2715,201.136.162.195,AU,Melbourne,Region_AU_1,-41.3548,-42.7623,0
txn_9502,user_437,19.6,2026-04-27 13:37:09.572033 UTC,device_2254,87.205.65.152,AU,Brisbane,Region_AU_1,-13.7791,-53.8008,0
txn_819,user_438,82.3,2026-04-05 12:57:06.200434 UTC,device_492,44.166.204.245,AU,Sydney,Region_AU_1,57.0233,-23.8419,0
txn_1099,user_438,48.69,2026-04-28 16:08:06.319800 UTC,device_2050,19.140.23.29,AU,Brisbane,Region_AU_1,25.8906,-31.6148,0
txn_754,user_442,113.69,2026-04-02 16:06:06.172868 UTC,device_2737,107.241.88.84,AU,Melbourne,Region_AU_1,70.0913,-177.2572,0
txn_2074,user_442,9.64,2026-04-01 20:39:06.786672 UTC,device_1224,36.236.50.61,AU,Sydney,Region_AU_1,-65.335,164.4811,0
txn_3932,user_442,7.42,2026-04-19 20:55:07.719357 UTC,device_2599,43.248.71.26,AU,Brisbane,Region_AU_1,-1.3069,67.1563,0
txn_4725,user_442,25.73,2026-03-31 22:26:07.989381 UTC,device_1404,144.159.198.123,AU,Melbourne,Region_AU_1,18.972,53.5845,0
txn_5425,user_442,22.33,2026-04-04 21:04:08.234711 UTC,device_351,58.104.197.2,AU,Sydney,Region_AU_1,-46.2977,-72.5232,0
txn_1100,user_454,45.87,2026-04-18 20:00:06.320216 UTC,device_838,129.195.244.184,AU,Sydney,Region_AU_1,-83.6371,168.6777,0
txn_8072,user_454,155.99,2026-04-11 17:07:09.118567 UTC,device_38,242.24.111.242,AU,Sydney,Region_AU_1,11.1974,105.2465,1
txn_619,user_455,260.29,2026-04-29 08:05:06.107417 UTC,device_1983,210.200.60.215,AU,Melbourne,Region_AU_1,46.8016,166.3055,0
txn_7881,user_455,29.98,2026-04-21 12:47:09.043616 UTC,device_586,86.214.80.23,AU,Melbourne,Region_AU_1,-41.4496,103.3545,0
txn_8381,user_455,6.02,2026-04-20 12:28:09.212592 UTC,device_2630,44.201.53.86,AU,Melbourne,Region_AU_1,-77.9796,106.6222,0
txn_9466,user_455,18.19,2026-04-03 08:45:09.560840 UTC,device_317,214.212.68.94,AU,Sydney,Region_AU_1,45.1646,88.9573,0
txn_6268,user_465,127.97,2026-04-29 07:31:08.500850 UTC,device_2071,44.134.59.173,AU,Melbourne,Region_AU_1,-70.0605,34.9508,0
txn_3702,user_469,4.52,2026-04-01 00:40:07.614090 UTC,device_415,84.49.118.147,AU,Melbourne,Region_AU_1,-10.7435,-36.5573,0
txn_4732,user_469,12.72,2026-04-21 21:33:07.991408 UTC,device_1492,131.104.78.116,AU,Brisbane,Region_AU_1,75.3366,-122.9617,0
txn_8943,user_469,3.62,2026-04-27 22:11:09.396276 UTC,device_1424,179.87.81.169,AU,Melbourne,Region_AU_1,-89.9966,-0.2795,0
txn_1684,user_470,5.79,2026-04-26 14:57:06.604928 UTC,device_1270,191.225.136.212,AU,Brisbane,Region_AU_1,61.1681,149.4928,0
txn_8341,user_470,98.46,2026-04-16 06:00:09.200300 UTC,device_1107,114.233.97.124,AU,Melbourne,Region_AU_1,-14.7221,178.0673,0
txn_1288,user_474,5.21,2026-04-10 03:35:06.432087 UTC,device_2557,116.5.63.228,AU,Sydney,Region_AU_1,-73.9481,41.593,0
txn_2370,user_474,8.02,2026-04-09 08:46:06.946547 UTC,device_2120,255.73.142.84,AU,Brisbane,Region_AU_1,-53.4086,-26.0062,0
txn_6368,user_474,30.34,2026-04-17 10:59:08.532551 UTC,device_571,149.6.254.209,AU,Sydney,Region_AU_1,32.8529,58.7896,0
txn_8245,user_474,7.24,2026-04-01 09:44:09.171168 UTC,device_1537,144.117.181.74,AU,Melbourne,Region_AU_1,89.862,-27.9772,0
txn_9266,user_479,24.33,2026-04-30 10:40:09.496039 UTC,device_822,153.168.164.81,AU,Sydney,Region_AU_1,81.5361,-145.4831,0
txn_196,user_484,7.83,2026-03-31 17:13:05.918814 UTC,device_1216,24.2.37.69,AU,Melbourne,Region_AU_1,-83.5547,17.7844,0
txn_711,user_484,100.98,2026-04-18 21:21:06.154678 UTC,device_1282,210.220.76.88,AU,Sydney,Region_AU_1,-79.4981,-10.6342,0
txn_3520,user_484,55.2,2026-04-08 00:38:07.523865 UTC,device_2126,53.182.96.52,AU,Melbourne,Region_AU_1,-70.2629,-112.0501,0
txn_6309,user_484,31.14,2026-04-28 17:58:08.513157 UTC,device_2122,88.188.175.128,AU,Brisbane,Region_AU_1,77.0421,42.9095,0
txn_7192,user_484,74.3,2026-04-06 04:11:08.799672 UTC,device_1549,218.68.239.16,AU,Brisbane,Region_AU_1,-63.7919,178.8926,0
txn_1357,user_486,14.37,2026-04-26 21:47:06.461464 UTC,device_1489,106.203.131.138,AU,Melbourne,Region_AU_1,-46.8961,-105.1672,0
txn_2189,user_486,180.17,2026-04-17 11:13:06.854478 UTC,device_2730,94.124.154.212,AU,Sydney,Region_AU_1,70.2053,-104.3381,1
txn_1422,user_494,13.44,2026-04-21 15:08:06.489596 UTC,device_2218,111.165.45.239,AU,Sydney,Region_AU_1,-52.2784,69.7135,0
txn_8726,user_494,9.8,2026-04-22 10:01:09.318310 UTC,device_2414,86.172.182.162,AU,Sydney,Region_AU_1,87.0931,-150.3498,0
txn_8836,user_494,10.51,2026-04-18 01:15:09.352570 UTC,device_2248,187.89.36.49,AU,Sydney,Region_AU_1,-77.5391,48.8452,0
txn_2680,user_498,18.96,2026-04-18 06:22:07.089312 UTC,device_797,231.242.135.97,AU,Brisbane,Region_AU_1,56.5709,3.3398,0
txn_9372,user_500,52.82,2026-04-05 15:30:09.528889 UTC,device_2346,46.176.164.128,AU,Sydney,Region_AU_1,48.1377,120.3411,0
txn_118,user_502,52.27,2026-04-01 15:20:05.886122 UTC,device_242,58.7.15.150,AU,Sydney,Region_AU_1,74.6331,-160.0587,0
txn_244,user_502,26.33,2026-04-02 11:36:05.938824 UTC,device_1513,86.87.127.3,AU,Brisbane,Region_AU_1,87.9163,-91.4009,0
txn_1121,user_502,17.33,2026-04-01 15:01:06.329087 UTC,device_2616,13.62.229.82,AU,Brisbane,Region_AU_1,28.7695,131.6943,0
txn_1840,user_508,0.03,2026-04-16 21:53:06.670951 UTC,device_1014,29.128.134.107,AU,Sydney,Region_AU_1,86.8543,23.448,0
txn_7873,user_508,122.93,2026-04-10 06:43:09.039403 UTC,device_530,206.25.158.101,AU,Melbourne,Region_AU_1,-57.5674,160.3548,1
txn_7515,user_509,38.26,2026-04-01 14:55:08.901200 UTC,device_2228,179.217.36.136,AU,Sydney,Region_AU_1,56.6067,86.9128,0
txn_8752,user_509,30.75,2026-04-14 21:13:09.325984 UTC,device_2001,243.105.142.199,AU,Brisbane,Region_AU_1,-30.344,-0.2027,0
txn_9995,user_509,23.7,2026-04-05 06:10:09.734429 UTC,device_564,167.174.148.182,AU,Melbourne,Region_AU_1,14.6507,-43.0196,0
txn_3641,user_515,20.39,2026-04-01 00:28:07.584116 UTC,device_2444,89.209.203.211,AU,Melbourne,Region_AU_1,-54.1949,39.5102,0
txn_6345,user_515,49.47,2026-04-10 13:45:08.524056 UTC,device_5,254.41.171.224,AU,Brisbane,Region_AU_1,84.2803,137.9642,0
txn_7592,user_515,38.17,2026-04-08 03:47:08.942768 UTC,device_540,180.89.85.238,AU,Brisbane,Region_AU_1,-44.579,-34.717,0
txn_8821,user_515,54.24,2026-04-29 00:17:09.346913 UTC,device_955,96.233.75.185,AU,Brisbane,Region_AU_1,83.5651,-155.1041,0
txn_9092,user_515,21.48,2026-04-10 21:07:09.442857 UTC,device_2846,247.92.179.181,AU,Brisbane,Region_AU_1,82.1186,-34.8999,0
txn_4907,user_517,73.3,2026-04-21 01:17:08.055835 UTC,device_251,42.139.41.124,AU,Melbourne,Region_AU_1,-23.7579,33.032,0
txn_5877,user_517,100.43,2026-04-03 11:10:08.376839 UTC,device_1463,46.41.158.6,AU,Melbourne,Region_AU_1,81.7622,111.7281,0
txn_8905,user_517,5.77,2026-04-16 19:51:09.382313 UTC,device_1504,49.117.231.249,AU,Brisbane,Region_AU_1,83.6094,-135.2626,0
txn_9067,user_517,18.23,2026-04-16 00:30:09.435437 UTC,device_216,242.12.105.122,AU,Brisbane,Region_AU_1,-31.8815,-91.8576,0
txn_1521,user_52,106.44,2026-04-07 17:44:06.531969 UTC,device_1533,201.49.51.63,AU,Sydney,Region_AU_1,-82.477,-97.8521,0
txn_1755,user_52,34.3,2026-03-30 19:43:06.634853 UTC,device_56,110.58.170.158,AU,Brisbane,Region_AU_1,-82.078,98.2517,0
txn_9951,user_52,20.21,2026-04-26 17:35:09.720919 UTC,device_2481,25.33.83.128,AU,Sydney,Region_AU_1,-1.5952,-154.2349,0
txn_1284,user_523,63.63,2026-03-31 23:40:06.430352 UTC,device_2710,111.169.88.4,AU,Melbourne,Region_AU_1,-32.178,-159.6423,0
txn_1226,user_528,94.64,2026-04-13 17:38:06.405379 UTC,device_350,75.5.237.68,AU,Brisbane,Region_AU_1,-46.0457,-71.1662,0
txn_3004,user_528,14.79,2026-04-24 06:25:07.259889 UTC,device_195,202.161.184.92,AU,Sydney,Region_AU_1,27.9938,79.1757,0
txn_4804,user_528,47.29,2026-04-02 10:12:08.014587 UTC,device_1141,11.235.234.245,AU,Brisbane,Region_AU_1,-11.3931,25.5494,0
txn_6006,user_528,70.4,2026-04-02 04:08:08.419711 UTC,device_1026,130.214.255.87,AU,Sydney,Region_AU_1,62.5447,-120.9177,0
txn_9152,user_528,91.32,2026-04-29 20:42:09.461905 UTC,device_320,102.188.56.253,AU,Sydney,Region_AU_1,31.7657,-36.9108,0
txn_9633,user_528,13.84,2026-04-05 21:43:09.613914 UTC,device_2276,41.46.22.193,AU,Sydney,Region_AU_1,-73.2772,-127.7112,0
txn_245,user_537,59.6,2026-04-30 09:58:05.939222 UTC,device_231,245.81.77.233,AU,Sydney,Region_AU_1,52.4391,116.0109,1
txn_1230,user_537,2.44,2026-04-29 07:38:06.407128 UTC,device_18,251.17.143.226,AU,Brisbane,Region_AU_1,-4.5804,-65.8554,0
txn_3522,user_537,211.75,2026-04-22 21:38:07.524908 UTC,device_1103,158.92.69.179,AU,Melbourne,Region_AU_1,87.3565,51.3613,0
txn_4861,user_537,31.2,2026-04-09 10:04:08.033949 UTC,device_86,215.124.11.131,AU,Sydney,Region_AU_1,48.3604,-12.5484,0
txn_3287,user_539,37.48,2026-04-15 21:36:07.402304 UTC,device_1679,68.204.109.243,AU,Melbourne,Region_AU_1,-3.9137,-117.4283,0
txn_3451,user_539,69.19,2026-04-28 16:08:07.490274 UTC,device_2875,99.247.175.25,AU,Melbourne,Region_AU_1,60.8995,-179.1818,0
txn_4514,user_539,85.08,2026-04-04 08:43:07.924156 UTC,device_114,29.59.148.99,AU,Melbourne,Region_AU_1,88.9334,-18.7135,0
txn_9548,user_539,72.04,2026-04-05 15:49:09.587577 UTC,device_1624,174.15.224.245,AU,Sydney,Region_AU_1,15.7859,166.6343,0
txn_3911,user_547,71.95,2026-04-03 07:00:07.712920 UTC,device_1726,54.253.146.138,AU,Sydney,Region_AU_1,-64.6938,-28.3342,1
txn_4528,user_547,35.12,2026-04-10 01:17:07.928389 UTC,device_2726,131.201.190.236,AU,Brisbane,Region_AU_1,26.4445,-69.516,1
txn_4944,user_547,41.96,2026-04-01 04:03:08.067202 UTC,device_2633,247.56.21.181,AU,Melbourne,Region_AU_1,37.1029,-127.4388,0
txn_9533,user_547,116.75,2026-04-10 02:11:09.582400 UTC,device_2417,153.213.148.196,AU,Melbourne,Region_AU_1,84.5835,-16.1915,0
txn_2447,user_568,79.03,2026-04-27 14:55:06.983729 UTC,device_1133,167.189.126.216,AU,Sydney,Region_AU_1,-57.1965,-108.9826,0
txn_8591,user_568,5.09,2026-04-13 04:25:09.277532 UTC,device_1264,162.207.54.250,AU,Brisbane,Region_AU_1,-41.0594,-136.7763,0
txn_5286,user_570,85.7,2026-04-11 04:37:08.187173 UTC,device_857,127.207.18.180,AU,Brisbane,Region_AU_1,-26.5663,158.8804,0
txn_5508,user_570,96.97,2026-04-16 16:43:08.261371 UTC,device_2229,146.29.98.113,AU,Sydney,Region_AU_1,-43.5399,-30.6353,0
txn_6954,user_570,35.3,2026-04-16 08:22:08.724454 UTC,device_754,80.27.126.231,AU,Brisbane,Region_AU_1,13.8791,-36.7816,0
txn_7122,user_570,28.58,2026-04-18 23:07:08.777809 UTC,device_1382,130.4.128.167,AU,Sydney,Region_AU_1,19.7654,-0.9093,0
txn_831,user_591,1.38,2026-04-26 23:37:06.205530 UTC,device_345,128.236.233.222,AU,Melbourne,Region_AU_1,-7.6094,82.2058,0
txn_7358,user_591,46.52,2026-03-30 21:49:08.851414 UTC,device_1800,159.204.37.175,AU,Brisbane,Region_AU_1,32.6588,-98.5674,0
txn_7883,user_591,83.54,2026-04-24 09:56:09.044775 UTC,device_1211,71.142.198.60,AU,Melbourne,Region_AU_1,85.3111,-146.6993,0
txn_6447,user_594,30.08,2026-04-13 02:04:08.559068 UTC,device_693,69.67.21.109,AU,Sydney,Region_AU_1,11.0602,117.039,0
txn_6189,user_597,87.18,2026-04-17 13:24:08.476180 UTC,device_1975,200.26.222.53,AU,Melbourne,Region_AU_1,12.3391,85.93,0
txn_6976,user_597,57.5,2026-04-06 16:55:08.731162 UTC,device_1502,35.122.108.148,AU,Brisbane,Region_AU_1,85.2439,-82.209,1
txn_8714,user_597,12.97,2026-04-17 10:37:09.314659 UTC,device_1884,101.197.84.245,AU,Brisbane,Region_AU_1,45.8944,153.8579,0
txn_360,user_602,42.26,2026-03-31 16:29:05.992749 UTC,device_2790,59.147.237.126,AU,Melbourne,Region_AU_1,10.7924,-123.5501,0
txn_1144,user_602,17.79,2026-03-31 22:31:06.343601 UTC,device_520,244.197.167.17,AU,Sydney,Region_AU_1,-22.2397,122.505,0
txn_6427,user_602,18.95,2026-04-28 16:35:08.552288 UTC,device_599,30.188.26.118,AU,Melbourne,Region_AU_1,-33.0984,-103.0743,0
txn_9027,user_602,21.26,2026-04-08 20:03:09.422862 UTC,device_795,215.185.34.72,AU,Melbourne,Region_AU_1,35.9655,-177.4013,0
txn_9798,user_602,57.65,2026-04-29 11:23:09.665814 UTC,device_2732,53.175.166.211,AU,Melbourne,Region_AU_1,32.1749,-69.5921,0
txn_1032,user_607,41.66,2026-03-31 00:47:06.291211 UTC,device_851,125.174.248.89,AU,Sydney,Region_AU_1,-58.2897,-63.0839,0
txn_1200,user_607,27.94,2026-04-21 14:19:06.394017 UTC,device_947,179.103.194.77,AU,Sydney,Region_AU_1,78.4433,-78.178,0
txn_2068,user_607,148.75,2026-04-23 00:04:06.783608 UTC,device_234,223.231.178.121,AU,Brisbane,Region_AU_1,-16.1446,-110.4534,0
txn_6888,user_607,29.51,2026-04-21 14:17:08.704806 UTC,device_2425,130.57.207.179,AU,Sydney,Region_AU_1,74.6395,121.7558,0
txn_1233,user_614,0.27,2026-04-08 05:43:06.408874 UTC,device_1554,83.225.26.240,AU,Sydney,Region_AU_1,-12.7528,39.5205,0
txn_2548,user_614,1.65,2026-04-08 11:08:07.032402 UTC,device_1554,23.220.125.219,AU,Brisbane,Region_AU_1,59.0185,-39.1087,0
txn_3600,user_614,11.43,2026-04-15 14:19:07.563948 UTC,device_823,209.239.103.59,AU,Melbourne,Region_AU_1,-58.3575,-87.8457,0
txn_9099,user_614,26.61,2026-03-31 01:51:09.445023 UTC,device_1272,224.248.127.186,AU,Sydney,Region_AU_1,-75.7146,26.0907,0
txn_469,user_615,30.6,2026-04-20 17:43:06.040250 UTC,device_1350,219.186.225.109,AU,Melbourne,Region_AU_1,-31.1092,-177.9402,0
txn_4981,user_615,41.25,2026-04-28 06:19:08.078813 UTC,device_2080,165.198.61.22,AU,Sydney,Region_AU_1,-59.2814,144.0946,0
txn_9534,user_615,80.09,2026-04-08 12:03:09.582730 UTC,device_2419,16.161.136.197,AU,Melbourne,Region_AU_1,-34.951,169.5952,0
txn_2340,user_616,61.36,2026-04-08 18:40:06.933820 UTC,device_1153,194.20.232.220,AU,Brisbane,Region_AU_1,-15.0388,-35.2955,0
txn_3315,user_621,0.48,2026-03-31 15:55:07.419066 UTC,device_1416,60.153.36.254,AU,Sydney,Region_AU_1,-34.9847,-173.2088,0
txn_7573,user_622,7.59,2026-04-09 10:09:08.932417 UTC,device_887,197.67.202.35,AU,Sydney,Region_AU_1,49.5413,157.1183,0
txn_2811,user_623,90.14,2026-04-07 23:57:07.157793 UTC,device_63,113.95.103.58,AU,Melbourne,Region_AU_1,26.0551,-166.2697,1
txn_4498,user_623,185.32,2026-04-26 01:54:07.919237 UTC,device_1255,49.45.107.18,AU,Sydney,Region_AU_1,-59.73,161.2922,1
txn_6552,user_623,52.62,2026-04-29 18:30:08.594484 UTC,device_872,171.201.254.82,AU,Sydney,Region_AU_1,6.9583,-163.2831,1
txn_817,user_625,39.21,2026-04-10 15:53:06.199502 UTC,device_1132,71.141.51.50,AU,Brisbane,Region_AU_1,2.783,38.706,0
txn_7231,user_625,41.29,2026-03-31 00:53:08.811737 UTC,device_2434,204.227.46.200,AU,Melbourne,Region_AU_1,24.0749,39.2911,1
txn_7812,user_625,79.07,2026-04-09 22:04:09.016252 UTC,device_313,227.173.130.227,AU,Sydney,Region_AU_1,58.8691,168.3033,0
txn_6857,user_629,9.7,2026-04-25 06:07:08.694494 UTC,device_143,95.94.145.242,AU,Melbourne,Region_AU_1,77.7131,74.7275,0
txn_474,user_630,5.32,2026-04-11 01:33:06.042313 UTC,device_568,116.87.187.74,AU,Brisbane,Region_AU_1,12.408,165.2661,0
txn_1487,user_630,53.85,2026-04-18 23:38:06.517239 UTC,device_69,122.92.10.35,AU,Brisbane,Region_AU_1,-57.3852,150.7455,0
txn_6051,user_630,59,2026-04-19 02:06:08.433542 UTC,device_132,140.192.74.59,AU,Sydney,Region_AU_1,8.1139,118.9259,1
txn_8994,user_630,101.9,2026-03-31 09:42:09.412965 UTC,device_602,123.59.143.243,AU,Brisbane,Region_AU_1,-70.4351,-47.2398,0
txn_9970,user_630,0.79,2026-04-24 14:08:09.726859 UTC,device_322,181.110.65.151,AU,Brisbane,Region_AU_1,74.636,-127.8292,0
txn_4913,user_64,20.2,2026-04-03 00:26:08.057753 UTC,device_2643,67.8.3.223,AU,Brisbane,Region_AU_1,-77.9213,-86.2721,0
txn_8858,user_64,18.96,2026-04-14 18:05:09.362857 UTC,device_220,136.236.163.14,AU,Sydney,Region_AU_1,72.1127,110.2275,1
txn_6129,user_643,89.13,2026-04-19 14:14:08.457194 UTC,device_2312,78.149.231.244,AU,Brisbane,Region_AU_1,40.6813,-62.5283,0
txn_8016,user_643,18.86,2026-04-29 09:07:09.099583 UTC,device_1521,28.125.10.95,AU,Sydney,Region_AU_1,49.6562,28.9869,0
txn_4860,user_644,26.5,2026-04-14 00:35:08.033529 UTC,device_2715,172.227.240.206,AU,Brisbane,Region_AU_1,20.6098,22.2665,0
txn_5141,user_644,106.54,2026-04-28 04:19:08.139553 UTC,device_2987,71.253.214.116,AU,Brisbane,Region_AU_1,84.0043,130.4776,0
txn_5399,user_644,51.04,2026-04-22 19:46:08.226041 UTC,device_1610,31.170.47.6,AU,Sydney,Region_AU_1,-15.1759,75.318,0
txn_3463,user_659,6.69,2026-04-29 14:35:07.496172 UTC,device_2975,232.251.106.58,AU,Melbourne,Region_AU_1,-6.199,103.3521,0
txn_4278,user_659,30.09,2026-04-10 00:46:07.833245 UTC,device_1706,237.175.192.212,AU,Sydney,Region_AU_1,-83.7916,-81.5083,0
txn_7100,user_659,92.04,2026-04-07 07:45:08.770286 UTC,device_2721,83.207.228.33,AU,Melbourne,Region_AU_1,75.984,8.3396,0
txn_8465,user_659,25.15,2026-04-03 12:49:09.237925 UTC,device_1569,151.255.223.54,AU,Melbourne,Region_AU_1,-75.2821,98.2088,0
txn_417,user_672,64.73,2026-04-07 02:56:06.018132 UTC,device_2700,45.195.62.99,AU,Melbourne,Region_AU_1,40.3394,-130.7222,0
txn_3215,user_672,25.26,2026-04-28 02:00:07.363257 UTC,device_954,176.162.10.58,AU,Melbourne,Region_AU_1,-59.7595,-170.1168,0
txn_7566,user_672,11.57,2026-04-10 21:14:08.928188 UTC,device_485,139.222.48.94,AU,Melbourne,Region_AU_1,-70.6613,-115.0694,0
txn_7727,user_672,108.51,2026-04-21 17:55:08.990008 UTC,device_850,93.41.102.35,AU,Melbourne,Region_AU_1,21.9977,-159.026,0
txn_8270,user_672,32.79,2026-04-26 15:00:09.178702 UTC,device_1167,213.190.159.110,AU,Brisbane,Region_AU_1,17.7945,28.5319,0
txn_8362,user_672,11.07,2026-04-01 07:50:09.206692 UTC,device_870,222.11.254.78,AU,Brisbane,Region_AU_1,52.832,111.3296,0
txn_4046,user_679,76.75,2026-03-31 21:30:07.756895 UTC,device_2700,121.159.144.180,AU,Brisbane,Region_AU_1,56.6698,-84.7439,0
txn_967,user_689,77.35,2026-04-18 11:15:06.263455 UTC,device_1038,245.242.26.159,AU,Sydney,Region_AU_1,70.89,163.745,0
txn_2142,user_689,87.57,2026-04-12 13:28:06.831059 UTC,device_446,170.212.62.83,AU,Melbourne,Region_AU_1,-27.5558,150.9777,0
txn_2412,user_689,17.8,2026-04-26 19:51:06.968202 UTC,device_1138,206.47.188.151,AU,Sydney,Region_AU_1,-42.1226,-105.4227,0
txn_4646,user_689,1.07,2026-03-30 20:50:07.963568 UTC,device_2515,199.71.49.57,AU,Sydney,Region_AU_1,4.6086,-21.3443,0
txn_5360,user_689,46.68,2026-04-25 20:42:08.211904 UTC,device_328,131.165.169.189,AU,Sydney,Region_AU_1,-15.3951,20.4911,0
txn_8196,user_692,35.52,2026-04-07 16:55:09.156262 UTC,device_1400,202.242.59.59,AU,Melbourne,Region_AU_1,80.4948,-66.8972,0
txn_9308,user_692,19.58,2026-04-11 17:12:09.508535 UTC,device_2598,14.83.68.81,AU,Brisbane,Region_AU_1,-53.0403,120.6183,0
txn_248,user_693,23.16,2026-04-15 16:45:05.940481 UTC,device_1808,20.30.118.111,AU,Melbourne,Region_AU_1,-89.7384,133.2376,0
txn_6709,user_693,17.41,2026-04-09 19:06:08.644462 UTC,device_2900,5.84.70.228,AU,Brisbane,Region_AU_1,10.8333,-14.8638,0
txn_8318,user_696,78.42,2026-04-27 02:22:09.193400 UTC,device_2689,48.73.137.38,AU,Brisbane,Region_AU_1,32.5518,-54.7876,0
txn_212,user_697,16.97,2026-04-07 09:34:05.925551 UTC,device_517,40.105.207.166,AU,Brisbane,Region_AU_1,-76.5929,-70.6636,0
txn_1365,user_697,17.54,2026-04-15 15:13:06.465001 UTC,device_2421,192.190.242.28,AU,Brisbane,Region_AU_1,74.8668,-166.0581,0
txn_8190,user_697,33.03,2026-04-02 09:07:09.154499 UTC,device_956,23.85.61.95,AU,Sydney,Region_AU_1,-19.2904,-72.5699,0
txn_4505,user_699,26.8,2026-04-19 13:36:07.921282 UTC,device_1533,128.20.204.112,AU,Melbourne,Region_AU_1,-56.458,42.9172,0
txn_4757,user_699,22.84,2026-03-30 18:14:07.999037 UTC,device_1108,248.18.205.161,AU,Brisbane,Region_AU_1,-47.2236,105.2137,0
txn_6581,user_699,24.96,2026-04-08 20:14:08.604172 UTC,device_1847,12.98.45.241,AU,Sydney,Region_AU_1,3.2303,18.1575,0
txn_6731,user_699,7.54,2026-04-28 19:20:08.651109 UTC,device_257,230.237.224.215,AU,Sydney,Region_AU_1,25.3684,-97.3428,0
txn_8163,user_699,1.53,2026-04-29 01:53:09.146450 UTC,device_2588,13.43.97.159,AU,Sydney,Region_AU_1,-42.7181,116.8138,0
txn_8399,user_699,6.79,2026-04-16 07:39:09.218042 UTC,device_2801,103.146.218.110,AU,Melbourne,Region_AU_1,-4.6222,-73.8908,0
txn_8642,user_699,127.97,2026-04-29 18:00:09.292982 UTC,device_1990,66.31.237.6,AU,Sydney,Region_AU_1,-61.5507,-117.567,0
txn_6115,user_70,109.97,2026-04-20 20:48:08.453016 UTC,device_1835,24.213.161.194,AU,Brisbane,Region_AU_1,-81.7644,-133.6558,0
txn_6602,user_70,51.92,2026-04-29 07:04:08.611180 UTC,device_1662,148.8.16.153,AU,Brisbane,Region_AU_1,1.1314,85.4766,0
txn_24,user_703,27.19,2026-04-01 06:38:05.845097 UTC,device_755,17.114.102.147,AU,Brisbane,Region_AU_1,66.3018,-151.3885,0
txn_306,user_703,15.79,2026-04-13 09:08:05.967243 UTC,device_1393,141.11.132.156,AU,Brisbane,Region_AU_1,-62.0623,115.9793,0
txn_3536,user_703,7.47,2026-04-12 10:48:07.531691 UTC,device_2618,35.160.154.132,AU,Brisbane,Region_AU_1,88.8465,55.48,0
txn_8945,user_703,110.13,2026-04-23 14:01:09.396894 UTC,device_2062,140.112.13.103,AU,Melbourne,Region_AU_1,-45.9362,-143.4258,0
txn_2240,user_705,61.92,2026-04-24 10:05:06.881100 UTC,device_760,6.120.18.179,AU,Sydney,Region_AU_1,-64.4094,-109.0426,0
txn_4916,user_705,59.67,2026-04-03 10:49:08.058659 UTC,device_1431,224.4.42.236,AU,Brisbane,Region_AU_1,-13.9921,113.2637,0
txn_5375,user_705,60.83,2026-04-19 01:16:08.217149 UTC,device_439,73.24.149.186,AU,Sydney,Region_AU_1,-9.6753,-43.1226,0
txn_5549,user_705,11.76,2026-04-05 20:32:08.274831 UTC,device_1165,194.78.179.15,AU,Brisbane,Region_AU_1,30.158,117.4066,0
txn_7815,user_705,2.51,2026-04-02 06:10:09.017201 UTC,device_1889,171.188.123.160,AU,Brisbane,Region_AU_1,-89.0793,-93.2723,0
txn_2671,user_706,7.01,2026-04-23 02:11:07.085510 UTC,device_2588,118.211.7.182,AU,Sydney,Region_AU_1,82.0609,-176.17,0
txn_3105,user_706,63.39,2026-04-08 21:11:07.309453 UTC,device_2813,41.116.8.50,AU,Melbourne,Region_AU_1,-33.6929,-127.002,0
txn_5420,user_706,1.62,2026-04-13 01:54:08.232499 UTC,device_1202,63.145.235.144,AU,Brisbane,Region_AU_1,-74.4107,16.6892,0
txn_1495,user_709,6.49,2026-04-08 09:14:06.520553 UTC,device_2080,141.211.216.236,AU,Brisbane,Region_AU_1,0.7576,24.2961,0
txn_2160,user_716,35.13,2026-04-27 14:54:06.839979 UTC,device_1384,218.14.37.128,AU,Brisbane,Region_AU_1,11.648,-59.5962,0
txn_3193,user_716,18.93,2026-04-04 16:07:07.351531 UTC,device_696,37.248.223.252,AU,Melbourne,Region_AU_1,-71.6272,139.6459,0
txn_4088,user_716,55.92,2026-04-04 01:32:07.771124 UTC,device_2005,18.31.249.152,AU,Melbourne,Region_AU_1,23.0173,-58.3971,0
