transaction_id,user_id,amount,timestamp,device_id,ip_address,is_fraud,hour,day_of_week,avg_amount,max_amount,total_transactions,distinct_devices,distinct_ips,risk_score,decision
txn_193,user_576,48.87,2026-04-10 18:40:35.201934,device_1769,59.175.4.104,0,18,4,59.78099999999999,258.58,20,20,20,0.17,approve
txn_194,user_256,11.7,2026-03-29 23:26:35.202594,device_1523,212.245.170.35,0,23,6,55.563,167.31,10,10,10,0.03,approve
txn_195,user_680,40.12,2026-04-17 00:43:35.203068,device_1667,198.216.163.21,0,0,4,38.316153846153846,140.46,13,13,13,0.0,approve
txn_196,user_191,90.68,2026-04-28 02:58:35.203508,device_86,240.166.75.138,1,2,1,62.37777777777777,220.82,9,9,9,0.7,review
txn_197,user_957,35.57,2026-04-26 07:40:35.203922,device_2975,251.59.173.161,1,7,6,41.781666666666666,91.85,6,6,6,0.75,block
txn_198,user_940,137.65,2026-04-06 07:45:35.204429,device_2780,231.10.24.231,1,7,0,46.54888888888889,171.85,9,9,9,0.15,approve
txn_199,user_384,104.67,2026-04-16 09:41:35.204826,device_1638,71.125.164.212,0,9,3,52.05785714285714,206.39,14,14,14,0.03,approve
txn_200,user_723,2.85,2026-04-17 06:45:35.205310,device_1201,27.54.34.145,1,6,4,29.94363636363636,105.56,11,11,11,0.65,review
txn_201,user_476,119.37,2026-04-19 12:30:35.205741,device_514,35.60.38.232,0,12,6,66.25083333333333,158.47,12,12,12,0.02,approve
txn_202,user_596,98.12,2026-04-14 17:34:35.206186,device_1329,112.68.38.103,0,17,1,34.7725,98.12,8,8,8,0.05,approve
txn_203,user_576,11.16,2026-04-17 05:41:35.206597,device_1558,255.150.21.73,0,5,4,59.78099999999999,258.58,20,20,20,0.01,approve
txn_204,user_423,47.74,2026-03-30 14:46:35.207132,device_1875,88.33.186.74,0,14,0,58.85545454545454,114.95,11,11,11,0.0,approve
txn_205,user_990,31.64,2026-04-09 06:19:35.207530,device_421,52.37.152.237,0,6,3,43.975,155.41,8,8,8,0.01,approve
txn_206,user_216,20.48,2026-04-16 22:52:35.207908,device_1457,71.28.73.30,0,22,3,49.939166666666665,150.42,12,12,12,0.06,approve
txn_207,user_301,78.1,2026-04-18 21:58:35.208335,device_1579,134.158.202.56,0,21,5,64.51599999999999,194.86,10,10,10,0.04,approve
txn_208,user_729,15.11,2026-04-16 22:36:35.209169,device_1880,161.242.187.125,0,22,3,64.10625,347.22,8,8,8,0.0,approve
txn_209,user_745,86.38,2026-04-16 20:13:35.209592,device_2621,63.45.189.193,0,20,3,63.263999999999996,155.13,10,10,10,0.02,approve
txn_210,user_765,64.62,2026-04-17 09:05:35.210052,device_2572,248.47.162.31,1,9,4,38.855625,168.1,16,15,16,0.59,review
txn_211,user_256,6.32,2026-04-19 02:53:35.210573,device_2295,35.7.20.172,0,2,6,55.563,167.31,10,10,10,0.01,approve
txn_212,user_887,13.48,2026-04-13 12:48:35.211493,device_740,226.220.118.61,0,12,0,50.13125,132.74,8,8,8,0.0,approve
txn_213,user_472,73.43,2026-04-12 16:20:35.211946,device_1226,248.108.93.139,0,16,6,63.90785714285715,155.05,14,14,14,0.0,approve
txn_214,user_903,208.16,2026-04-26 19:38:35.212410,device_2288,231.150.99.212,0,19,6,65.51636363636364,208.16,11,11,11,0.0,approve
txn_215,user_446,62.88,2026-04-04 22:44:35.212808,device_2082,65.25.93.58,0,22,5,67.34285714285714,137.18,14,14,14,0.05,approve
txn_216,user_452,267.64,2026-04-22 13:50:35.213246,device_2061,193.9.83.222,0,13,2,101.16909090909093,267.64,11,11,11,0.11,approve
txn_217,user_979,90.67,2026-04-21 04:34:35.213621,device_2098,218.193.21.47,0,4,1,65.45818181818181,189.99,11,11,11,0.03,approve
txn_218,user_166,24.23,2026-04-21 05:04:35.213995,device_1619,89.161.108.190,0,5,1,37.78181818181818,129.46,11,11,11,0.0,approve
txn_219,user_834,57.23,2026-04-05 07:22:35.214620,device_777,254.119.148.107,0,7,6,84.707,184.64,10,10,10,0.05,approve
txn_220,user_795,89.87,2026-04-06 08:10:35.215181,device_763,189.42.139.150,0,8,0,34.06461538461539,105.67,13,13,13,0.12,approve
txn_221,user_120,11.1,2026-04-20 02:16:35.215623,device_1970,187.254.254.127,0,2,0,39.74066666666667,112.85,15,15,15,0.0,approve
txn_222,user_950,24.62,2026-04-06 06:58:35.216224,device_1352,130.229.206.127,0,6,0,33.163,92.69,10,10,10,0.04,approve
txn_223,user_246,77.72,2026-04-28 11:25:35.216652,device_2664,119.114.40.130,0,11,1,81.81,280.47,11,11,11,0.04,approve
txn_224,user_379,102.96,2026-04-07 23:57:35.217105,device_1577,59.57.126.213,1,23,1,43.96,155.37,9,9,9,0.62,review
txn_225,user_650,180.82,2026-04-15 07:08:35.217585,device_889,252.113.157.250,0,7,2,71.28888888888889,180.82,9,9,9,0.27,approve
txn_226,user_428,14.12,2026-04-13 12:43:35.217993,device_228,25.188.136.178,0,12,0,81.68199999999999,241.53,10,10,10,0.0,approve
txn_227,user_285,130.72,2026-04-04 09:17:35.218489,device_2033,203.239.59.59,0,9,5,50.2,156.49,10,10,10,0.1,approve
txn_228,user_20,46.75,2026-04-22 12:24:35.218944,device_1096,247.19.196.15,0,12,2,59.871538461538464,163.24,13,13,13,0.0,approve
txn_229,user_753,39.48,2026-04-13 13:26:35.219479,device_1932,134.22.87.146,0,13,0,44.34461538461539,228.98,13,13,13,0.01,approve
txn_230,user_632,23.87,2026-04-26 17:30:35.219907,device_774,54.64.24.214,0,17,6,85.09,416.55,6,6,6,0.03,approve
txn_231,user_972,6.38,2026-04-23 14:19:35.220370,device_1356,157.79.28.56,0,14,3,42.39555555555555,173.3,9,9,9,0.03,approve
txn_232,user_523,58.08,2026-03-29 00:48:35.220803,device_2147,43.178.147.185,0,0,6,88.05250000000001,168.1,12,12,12,0.01,approve
txn_233,user_557,29.39,2026-04-21 16:14:35.221486,device_2422,157.26.168.237,0,16,1,60.303076923076915,146.76,13,13,13,0.01,approve
txn_234,user_781,28.74,2026-04-07 19:27:35.221881,device_1311,105.125.36.12,0,19,1,48.941538461538464,193.03,13,13,13,0.03,approve
txn_235,user_88,35.12,2026-03-31 07:55:35.222413,device_1826,22.82.127.51,0,7,1,45.707499999999996,136.94,8,8,8,0.0,approve
txn_236,user_555,61.86,2026-04-05 23:49:35.222869,device_938,9.51.32.136,0,23,6,77.716,369.15,10,10,10,0.0,approve
txn_237,user_694,12.57,2026-04-21 20:41:35.223342,device_1477,206.41.103.254,0,20,1,53.54,109.21,8,8,8,0.02,approve
txn_238,user_792,17.92,2026-04-21 11:01:35.223873,device_205,122.161.208.157,0,11,1,81.41250000000001,365.35,12,12,12,0.03,approve
txn_239,user_19,31.02,2026-04-09 01:07:35.224315,device_2563,133.195.167.103,0,1,3,51.55111111111111,163.67,9,9,9,0.0,approve
txn_240,user_512,21.66,2026-04-19 17:07:35.224745,device_1927,132.200.122.160,0,17,6,40.331,197.26,10,10,10,0.05,approve
txn_241,user_479,42.28,2026-04-18 13:23:35.225224,device_786,84.222.219.240,0,13,5,34.74111111111111,93.39,9,9,9,0.01,approve
txn_242,user_516,11.0,2026-04-13 20:19:35.225649,device_2235,109.148.241.100,0,20,0,42.221111111111114,105.3,9,9,9,0.0,approve
txn_243,user_551,23.07,2026-04-02 13:05:35.226109,device_136,130.174.214.162,0,13,3,87.29222222222222,383.98,9,9,9,0.06,approve
txn_244,user_920,13.25,2026-04-08 14:55:35.226573,device_1261,119.156.190.93,0,14,2,30.0575,96.93,16,16,16,0.03,approve
txn_245,user_339,19.33,2026-04-10 13:10:35.227152,device_2684,19.169.61.6,0,13,4,39.66307692307692,145.88,13,13,13,0.01,approve
txn_246,user_312,14.51,2026-04-28 15:29:35.227562,device_601,137.53.152.92,0,15,1,44.756875,117.88,16,16,16,0.02,approve
txn_247,user_495,0.6,2026-04-10 08:41:35.227959,device_545,98.69.183.248,0,8,4,22.524285714285714,76.96,7,7,7,0.02,approve
txn_248,user_410,150.75,2026-04-15 06:33:35.228386,device_2681,132.173.42.209,0,6,2,71.76210526315789,150.75,19,19,19,0.03,approve
txn_249,user_609,34.14,2026-04-23 21:17:35.228834,device_827,208.59.136.16,0,21,3,38.342,118.55,15,15,15,0.02,approve
txn_250,user_95,31.7,2026-04-12 18:45:35.229291,device_1254,170.244.103.168,0,18,6,82.53615384615385,329.54,13,13,13,0.02,approve
txn_251,user_58,3.81,2026-04-26 19:38:35.229757,device_2002,137.246.17.169,0,19,6,27.636666666666667,122.02,12,12,12,0.01,approve
txn_252,user_508,42.74,2026-04-18 04:02:35.230238,device_2167,150.15.14.87,0,4,5,71.79333333333334,203.67,12,12,12,0.01,approve
txn_253,user_117,21.41,2026-04-24 01:07:35.230689,device_1307,51.224.170.179,0,1,4,41.483636363636364,185.33,11,11,11,0.0,approve
txn_254,user_110,16.09,2026-03-30 15:03:35.231309,device_1422,1.91.165.140,1,15,0,53.349230769230765,134.71,13,13,13,0.67,review
txn_255,user_926,46.18,2026-04-22 22:54:35.231806,device_1642,181.209.81.5,0,22,2,35.583,135.54,10,10,10,0.05,approve
txn_256,user_19,4.84,2026-04-04 14:13:35.232251,device_1666,53.72.19.101,0,14,5,51.55111111111111,163.67,9,9,9,0.01,approve
txn_257,user_970,39.3,2026-04-24 04:46:35.232651,device_143,14.122.36.49,0,4,4,34.50125,65.38,8,8,8,0.0,approve
txn_258,user_786,1.63,2026-03-30 04:15:35.233032,device_2980,149.222.59.199,0,4,0,79.238,244.48,10,10,10,0.04,approve
txn_259,user_11,98.09,2026-04-19 10:20:35.233656,device_2856,165.187.83.108,0,10,6,59.175714285714285,152.73,21,20,21,0.03,approve
txn_260,user_521,99.56,2026-03-31 06:44:35.234077,device_444,152.25.86.229,0,6,1,147.42374999999998,534.27,8,8,8,0.13,approve
txn_261,user_416,28.75,2026-04-19 22:17:35.234587,device_225,72.148.234.114,0,22,6,41.25375,97.22,8,8,8,0.01,approve
txn_262,user_798,40.66,2026-04-11 15:03:35.235029,device_2350,55.162.22.192,0,15,5,39.1425,112.68,8,8,8,0.03,approve
txn_263,user_967,39.02,2026-04-06 13:02:35.235471,device_1083,85.217.97.103,0,13,0,52.58692307692308,256.76,13,13,13,0.0,approve
txn_264,user_66,4.91,2026-04-03 20:23:35.235842,device_948,129.238.191.1,0,20,4,66.70545454545454,163.5,11,11,11,0.0,approve
txn_265,user_129,52.68,2026-04-18 00:20:35.236343,device_961,187.145.105.86,0,0,5,45.142,156.34,15,15,15,0.02,approve
txn_266,user_420,86.84,2026-04-05 04:38:35.236744,device_2947,122.16.225.19,0,4,6,53.362500000000004,122.59,8,8,8,0.08,approve
txn_267,user_523,4.22,2026-03-28 21:03:35.237174,device_2192,156.13.245.122,0,21,5,88.05250000000001,168.1,12,12,12,0.01,approve
txn_268,user_900,75.3,2026-04-18 13:51:35.237577,device_1133,188.155.88.47,0,13,5,37.58461538461538,98.33,13,13,13,0.04,approve
txn_269,user_22,19.73,2026-04-22 15:43:35.238209,device_2104,75.174.186.219,0,15,2,86.88888888888889,219.33,9,9,9,0.04,approve
txn_270,user_67,39.56,2026-04-24 17:52:35.238601,device_2494,207.115.11.42,0,17,4,39.28454545454545,117.45,11,11,11,0.02,approve
txn_271,user_869,0.93,2026-04-06 09:36:35.238986,device_1237,166.101.182.76,0,9,0,52.82750000000001,168.96,12,12,12,0.03,approve
txn_272,user_623,23.9,2026-04-18 13:54:35.239438,device_2490,255.87.63.125,0,13,5,29.613076923076925,87.09,13,13,13,0.0,approve
txn_273,user_65,40.0,2026-04-17 16:18:35.239819,device_1302,168.114.179.169,0,16,4,49.12461538461538,116.0,13,13,13,0.02,approve
txn_274,user_364,65.89,2026-04-28 11:17:35.241031,device_779,157.124.105.216,0,11,1,106.63,438.0,9,9,9,0.05,approve
txn_275,user_275,9.24,2026-04-17 16:39:35.241552,device_2352,189.108.17.93,0,16,4,54.47222222222222,140.58,9,9,9,0.02,approve
txn_276,user_84,36.94,2026-04-17 02:55:35.241937,device_761,158.14.50.34,0,2,4,96.13857142857144,489.16,7,7,7,0.06,approve
txn_277,user_305,50.57,2026-04-23 16:04:35.242353,device_919,231.177.51.126,0,16,3,39.09125,103.09,8,8,8,0.01,approve
txn_278,user_276,28.63,2026-04-03 14:16:35.242733,device_2715,109.83.124.4,0,14,4,43.59111111111111,156.03,9,9,9,0.0,approve
txn_279,user_833,54.59,2026-04-08 14:59:35.243155,device_465,65.227.183.66,0,14,2,65.53750000000001,304.66,12,12,12,0.02,approve
txn_280,user_872,5.27,2026-04-04 13:11:35.243560,device_973,159.205.189.110,0,13,5,60.63571428571429,188.36,7,7,7,0.01,approve
txn_281,user_120,28.93,2026-04-09 23:38:35.243964,device_870,72.78.149.235,0,23,3,39.74066666666667,112.85,15,15,15,0.0,approve
txn_282,user_813,1.46,2026-04-24 17:02:35.244368,device_2052,182.176.206.210,0,17,4,56.870000000000005,142.9,14,14,14,0.07,approve
txn_283,user_311,4.29,2026-04-17 23:34:35.244735,device_395,173.65.164.147,0,23,4,55.31933333333333,227.9,15,15,15,0.0,approve
txn_284,user_545,65.56,2026-04-24 17:26:35.245124,device_2638,14.23.33.121,0,17,4,66.91857142857143,191.47,7,7,7,0.04,approve
txn_285,user_62,27.18,2026-04-17 11:53:35.245504,device_1681,185.95.130.192,0,11,4,83.49888888888889,407.35,9,9,9,0.01,approve
txn_286,user_928,18.54,2026-04-04 18:19:35.245868,device_242,44.135.167.102,0,18,5,68.60615384615384,338.58,13,13,13,0.01,approve
txn_287,user_938,12.25,2026-04-13 12:46:35.247107,device_1472,4.248.176.23,0,12,0,31.455,70.36,8,7,8,0.0,approve
txn_288,user_432,139.23,2026-04-07 08:16:35.247636,device_2422,42.23.156.143,0,8,1,77.325,182.73,6,6,6,0.09,approve
txn_289,user_393,216.89,2026-04-07 08:46:35.248079,device_2636,52.89.57.210,0,8,1,76.9175,216.89,12,12,12,0.18,approve
txn_290,user_818,30.42,2026-04-19 20:16:35.248475,device_2288,102.223.76.10,0,20,6,42.14272727272727,112.02,11,11,11,0.01,approve
txn_291,user_561,5.01,2026-04-25 23:35:35.248835,device_1948,80.198.160.24,0,23,5,42.49727272727272,156.98,11,11,11,0.08,approve
txn_292,user_603,13.27,2026-03-31 22:42:35.249362,device_2212,129.185.112.36,0,22,1,49.869,98.26,10,10,10,0.04,approve
txn_293,user_41,82.59,2026-04-20 17:06:35.249734,device_1262,248.131.220.50,0,17,0,39.088,102.12,10,10,10,0.14,approve
txn_294,user_257,2.36,2026-04-06 17:01:35.250224,device_1192,198.29.167.73,0,17,0,53.98916666666667,131.63,12,12,12,0.05,approve
txn_295,user_65,37.93,2026-04-16 00:13:35.250598,device_1200,31.120.160.210,1,0,3,49.12461538461538,116.0,13,13,13,0.68,review
txn_296,user_581,18.66,2026-04-12 02:08:35.250982,device_2541,91.150.143.168,0,2,6,34.91833333333333,87.59,6,6,6,0.03,approve
txn_297,user_513,18.06,2026-04-08 23:17:35.251536,device_1109,6.206.23.7,0,23,2,42.348571428571425,107.69,7,7,7,0.0,approve
txn_298,user_821,49.82,2026-04-21 03:18:35.252158,device_2029,239.9.131.140,0,3,1,52.34,183.95,9,9,9,0.03,approve
txn_299,user_45,5.79,2026-04-24 08:18:35.252545,device_1263,176.248.203.106,0,8,4,39.42545454545455,127.98,11,10,11,0.02,approve
txn_300,user_12,4.3,2026-04-10 15:06:35.253069,device_1773,173.103.167.212,0,15,4,30.44272727272727,132.91,11,11,11,0.03,approve
txn_301,user_363,0.99,2026-04-18 11:07:35.253594,device_2898,100.62.199.248,0,11,5,16.746666666666666,37.1,6,6,6,0.01,approve
txn_302,user_125,6.57,2026-04-06 01:12:35.254095,device_2117,209.210.224.97,0,1,0,54.034285714285716,163.26,14,14,14,0.03,approve
txn_303,user_618,72.73,2026-04-04 21:18:35.254480,device_2140,160.142.243.231,1,21,5,71.375,235.25,8,8,8,0.7,review
txn_304,user_548,155.17,2026-04-09 07:43:35.255113,device_2017,34.51.47.145,0,7,3,110.68200000000002,263.41,10,10,10,0.05,approve
txn_305,user_674,12.22,2026-04-10 22:16:35.255609,device_1866,214.103.31.215,0,22,4,73.62727272727273,186.9,11,11,11,0.01,approve
txn_306,user_651,69.52,2026-04-13 20:44:35.256015,device_2404,122.195.100.250,0,20,0,73.221,302.74,10,10,10,0.12,approve
txn_307,user_519,80.75,2026-04-09 20:29:35.256412,device_2350,243.170.172.97,0,20,3,28.474,80.75,10,10,10,0.04,approve
txn_308,user_153,109.47,2026-03-29 12:07:35.256767,device_2852,210.37.208.63,0,12,6,62.385000000000005,144.11,8,8,8,0.04,approve
txn_309,user_967,18.22,2026-04-08 16:27:35.257376,device_1480,222.17.211.34,0,16,2,52.58692307692308,256.76,13,13,13,0.01,approve
txn_310,user_288,57.07,2026-03-30 09:52:35.257833,device_1417,24.15.61.22,0,9,0,37.52764705882353,126.6,17,17,17,0.04,approve
txn_311,user_462,50.82,2026-04-26 05:01:35.258319,device_2784,198.113.72.121,0,5,6,76.833,296.37,10,10,10,0.05,approve
txn_312,user_670,111.64,2026-04-28 10:11:35.258768,device_1993,235.97.214.39,0,10,1,41.923,111.64,10,10,10,0.04,approve
txn_313,user_575,113.88,2026-04-17 09:26:35.259927,device_1443,141.89.210.89,1,9,4,112.23363636363636,623.31,11,11,11,0.1,approve
txn_314,user_576,9.66,2026-04-05 23:59:35.260358,device_1263,177.28.133.68,1,23,6,59.78099999999999,258.58,20,20,20,0.79,block
txn_315,user_511,10.12,2026-04-26 10:47:35.260822,device_411,74.202.104.32,0,10,6,38.56333333333333,97.63,12,12,12,0.0,approve
txn_316,user_766,26.15,2026-04-12 09:27:35.261232,device_1740,134.175.105.2,0,9,6,82.064,184.5,10,10,10,0.0,approve
txn_317,user_175,33.98,2026-04-19 00:56:35.261607,device_2298,180.203.248.22,0,0,6,42.16235294117647,102.4,17,17,17,0.03,approve
txn_318,user_566,19.24,2026-04-11 05:58:35.261985,device_997,111.50.129.212,0,5,5,75.93454545454546,201.3,11,11,11,0.07,approve
txn_319,user_843,40.11,2026-04-24 04:18:35.262583,device_1557,191.59.245.217,0,4,4,78.61777777777777,198.53,9,9,9,0.0,approve
txn_320,user_385,21.96,2026-04-03 15:12:35.263023,device_1169,64.64.229.162,0,15,4,38.26166666666666,77.24,6,6,6,0.01,approve
txn_321,user_211,3.93,2026-04-26 21:58:35.263494,device_1557,146.39.195.201,0,21,6,26.709000000000003,85.5,10,10,10,0.0,approve
txn_322,user_196,47.02,2026-04-25 15:59:35.264815,device_1955,110.3.243.129,0,15,5,73.21714285714286,167.99,7,7,7,0.03,approve
txn_323,user_435,22.95,2026-04-24 00:50:35.265287,device_2475,72.121.220.9,0,0,4,49.629999999999995,90.22,8,8,8,0.07,approve
txn_324,user_321,21.44,2026-04-21 19:23:35.265684,device_599,143.163.245.248,0,19,1,33.94,81.11,7,7,7,0.04,approve
txn_325,user_403,28.44,2026-04-10 00:46:35.266086,device_2027,5.214.86.243,0,0,4,37.589230769230774,92.4,13,13,13,0.09,approve
txn_326,user_856,69.38,2026-04-19 11:40:35.266481,device_2116,44.210.128.78,0,11,6,36.73153846153846,81.24,13,13,13,0.03,approve
txn_327,user_61,44.81,2026-04-18 19:08:35.266880,device_2790,123.99.14.55,0,19,5,85.683,185.99,10,10,10,0.02,approve
txn_328,user_838,129.38,2026-04-28 10:51:35.267346,device_2761,209.180.104.211,0,10,1,37.29714285714285,129.38,14,14,14,0.03,approve
txn_329,user_740,66.06,2026-04-17 06:48:35.267825,device_2318,16.129.133.46,0,6,4,43.87375,66.06,8,8,8,0.01,approve
txn_330,user_127,40.94,2026-04-16 05:54:35.268258,device_1266,84.228.111.181,0,5,3,32.254615384615384,106.14,13,13,13,0.0,approve
txn_331,user_966,4.84,2026-04-22 22:36:35.268815,device_322,255.72.114.249,0,22,2,66.7875,172.05,8,8,8,0.0,approve
txn_332,user_709,110.81,2026-04-08 07:07:35.269247,device_1909,109.5.54.156,0,7,2,61.734,146.27,10,10,10,0.07,approve
txn_333,user_746,27.86,2026-04-17 07:46:35.269639,device_1513,103.172.206.91,0,7,4,46.58583333333333,165.32,12,12,12,0.0,approve
txn_334,user_506,16.26,2026-04-06 15:30:35.270471,device_935,21.205.62.208,0,15,0,37.365,101.88,12,12,12,0.02,approve
txn_335,user_782,72.29,2026-04-10 12:57:35.271022,device_1885,108.176.203.119,0,12,4,90.70454545454545,245.72,11,11,11,0.02,approve
txn_336,user_152,7.97,2026-03-29 07:27:35.271592,device_2427,151.184.78.69,0,7,6,32.38333333333333,61.81,9,9,9,0.01,approve
txn_337,user_536,13.01,2026-04-11 13:52:35.272133,device_421,28.97.163.122,0,13,5,15.348000000000003,36.49,5,5,5,0.0,approve
txn_338,user_852,20.37,2026-04-27 18:18:35.272556,device_1555,159.21.19.216,0,18,0,45.79833333333334,140.07,12,12,12,0.04,approve
txn_339,user_777,15.76,2026-04-23 11:07:35.273002,device_2641,195.13.67.81,0,11,3,52.513333333333335,104.92,9,9,9,0.0,approve
txn_340,user_410,34.17,2026-04-22 17:39:35.273453,device_2555,41.214.136.152,0,17,2,71.76210526315789,150.75,19,19,19,0.01,approve
txn_341,user_658,187.89,2026-04-08 00:25:35.273844,device_1069,68.237.208.7,0,0,2,51.345454545454544,187.89,11,11,11,0.33,approve
txn_342,user_195,4.25,2026-04-28 06:19:35.274313,device_2889,156.24.154.53,0,6,1,21.047777777777778,63.87,9,8,9,0.04,approve
txn_343,user_258,7.31,2026-04-23 04:54:35.274700,device_551,30.103.94.20,0,4,3,65.52499999999999,247.96,12,12,12,0.03,approve
txn_344,user_950,19.73,2026-04-25 01:18:35.275240,device_2104,99.52.186.125,1,1,5,33.163,92.69,10,10,10,0.61,review
txn_345,user_166,19.3,2026-04-20 23:58:35.275656,device_2049,213.65.221.147,0,23,0,37.78181818181818,129.46,11,11,11,0.04,approve
txn_346,user_572,314.58,2026-04-08 01:31:35.276150,device_174,230.89.64.179,1,1,2,117.58,314.58,10,10,10,0.87,block
txn_347,user_301,59.36,2026-04-03 06:36:35.276703,device_2209,89.181.128.20,0,6,4,64.51599999999999,194.86,10,10,10,0.02,approve
txn_348,user_864,21.74,2026-04-23 12:06:35.277115,device_2660,237.89.183.75,0,12,3,35.422,88.66,10,10,10,0.01,approve
txn_349,user_515,8.02,2026-04-06 05:23:35.277753,device_440,113.100.216.90,0,5,0,58.24941176470588,273.81,17,17,17,0.0,approve
txn_350,user_489,1.03,2026-04-05 13:22:35.278220,device_1577,149.212.129.37,1,13,6,42.4425,135.37,8,8,8,0.65,review
txn_351,user_578,45.08,2026-04-06 10:59:35.278648,device_215,9.69.115.79,0,10,0,43.767500000000005,103.89,12,12,12,0.01,approve
txn_352,user_346,50.01,2026-04-19 15:02:35.279383,device_2018,174.81.207.83,0,15,6,66.13454545454546,214.12,11,11,11,0.03,approve
txn_353,user_609,101.23,2026-03-29 23:45:35.282239,device_2359,59.82.77.181,0,23,6,38.342,118.55,15,15,15,0.05,approve
txn_354,user_201,21.18,2026-04-26 09:57:35.282725,device_2651,201.116.70.75,0,9,6,43.691428571428574,180.76,7,7,7,0.06,approve
txn_355,user_182,67.62,2026-04-01 02:05:35.283198,device_2859,102.90.196.178,0,2,2,58.95333333333334,112.35,6,6,6,0.11,approve
txn_356,user_429,18.59,2026-04-20 12:15:35.283665,device_1146,162.220.8.11,1,12,0,35.03,175.52,12,12,12,0.64,review
txn_357,user_712,109.26,2026-04-20 08:14:35.284181,device_1989,27.109.241.196,0,8,0,80.84764705882354,197.29,17,17,17,0.07,approve
txn_358,user_724,112.41,2026-04-15 19:49:35.284631,device_2370,202.57.62.16,0,19,2,62.248666666666665,197.68,15,15,15,0.02,approve
txn_359,user_119,30.08,2026-04-10 21:08:35.285107,device_1000,131.150.250.172,0,21,4,43.737,85.98,10,10,10,0.01,approve
txn_360,user_154,140.01,2026-04-27 10:29:35.285551,device_670,125.1.42.80,0,10,0,49.463,140.01,10,10,10,0.08,approve
